Región,Comuna,Tipo Remoción en masa,Factor desencadenante,Fecha Evento,Longitud,Latitud,Sistema Georeferencia,Cota (m.s.n.m),slope,PP,valor_humedad_suelo1,valor_humedad_suelo2,valor_humedad_suelo3,valor_humedad_suelo4
Los Lagos,sector San Antonio,Deslizamiento,Precipitaciones,30/05/2013,-73.81626729999999,-41.85348291,WGS 84- UTM 18 S,-,39.640047270031204,53.83004394872114,,,,
Los Lagos,Yerbaloza,Deslizamiento,Precipitaciones,09/05/2013,-73.81534889999999,-42.85547171,WGS 84- UTM 18 S,-,15.804421092666189,27.776871105656028,0.4382781982421875,0.4356231689453125,0.4229278564453125,0.3701934814453125
Los Lagos,ruta 5 sector puente San Antonio,Deslizamiento,Precipitaciones,02/06/2014,-73.81119919999999,-41.94890995,WGS 84- UTM 18 S,-,25.904485580124962,99.17735263705254,,,,
Los Lagos,ruta 5,Deslizamiento,Precipitaciones,25/12/2016,-73.7997417,-42.56664326,WGS 84- UTM 18 S,-,22.487946866166276,6.795546279288828,0.480499267578125,0.4308929443359375,0.348236083984375,0.42840576171875
Los Lagos,ruta 5 sector Coihuin,Deslizamiento,Precipitaciones,18/04/2015,-73.77892709999999,-42.73021647,WGS 84- UTM 18 S,-,32.32805990328106,165.00432121474296,0.438995361328125,0.438995361328125,0.3185577392578125,0.347991943359375
Los Lagos,Caleta Hueyelhue,Deslizamiento,Precipitaciones,09/08/2002,-73.7788791,-40.6983028,WGS 84- UTM 18 S,-,37.844911931892014,101.3668923676014,0.515045166015625,0.5137176513671875,0.5192108154296875,0.517425537109375
Los Lagos,Río Negro,Deslizamiento,Precipitaciones,09/08/2002,-73.77879999999999,-40.6986,WGS 84- UTM 18 S,,37.844911931892014,101.3668923676014,0.515045166015625,0.5137176513671875,0.5192108154296875,0.517425537109375
Los Lagos,ruta 5,Deslizamiento,Precipitaciones,25/12/2016,-73.77768169999999,-42.703835600000005,WGS 84- UTM 18 S,-,24.560636757889466,3.939221978187561,0.4228668212890625,0.3584747314453125,0.290130615234375,0.378143310546875
Los Lagos,W-853,Deslizamiento,Precipitaciones,25/12/2016,-73.77743219999999,-42.75363249,WGS 84- UTM 18 S,-,17.397947840383463,3.939221978187561,0.4228668212890625,0.3584747314453125,0.290130615234375,0.378143310546875
Los Lagos,sector Pulpito,Deslizamiento,Precipitaciones,03/05/2013,-73.77736519999999,-42.75894491,WGS 84- UTM 18 S,-,17.397947840383463,23.208851198665798,0.43890380859375,0.4379425048828125,0.3763275146484375,0.357574462890625
Los Lagos,Población Cardenal Silva Henríquez,Flujo,Precipitaciones,07/03/2001,-73.7755165,-42.45860021,WGS 84- UTM 18 S,-,37.616884807022636,11.358299430459738,0.460906982421875,0.4170989990234375,0.387939453125,0.4109344482421875
Los Lagos,Castro,Deslizamiento,Precipitaciones,14/06/2017,-73.772025,-42.462994,WGS 84- UTM 18 S,,37.616884807022636,102.0134571841918,0.4677581787109375,0.4677581787109375,0.450775146484375,0.4387359619140625
Los Lagos,calle Hullinco. polación Prat 1,Deslizamiento,Precipitaciones,15/06/2017,-73.77192559999999,-42.46311901,WGS 84- UTM 18 S,-,37.616884807022636,191.4333171020262,0.4677581787109375,0.4677581787109375,0.4671173095703125,0.4468536376953125
Los Lagos,Castro,Deslizamiento,Precipitaciones,14/06/2017,-73.76923199999999,-42.45648,WGS 84- UTM 18 S,,37.616884807022636,102.0134571841918,0.4677581787109375,0.4677581787109375,0.450775146484375,0.4387359619140625
Los Lagos,calle Caguach,Deslizamiento,Precipitaciones,15/06/2017,-73.7691081,-42.4566139,WGS 84- UTM 18 S,-,37.616884807022636,191.4333171020262,0.4677581787109375,0.4677581787109375,0.4671173095703125,0.4468536376953125
Los Lagos,Castro,Deslizamiento. Flujo,Precipitaciones,15/06/2017,-73.76598999999999,-42.455358,WGS 84- UTM 18 S,,37.616884807022636,191.4333171020262,0.4677581787109375,0.4677581787109375,0.4671173095703125,0.4468536376953125
Los Lagos,Lomas de Castro - Calle Galvarino Riveros Norte,Deslizamiento,Precipitaciones,15/06/2017,-73.7659169,-42.45558922,WGS 84- UTM 18 S,-,37.616884807022636,191.4333171020262,0.4677581787109375,0.4677581787109375,0.4671173095703125,0.4468536376953125
Los Lagos,Calle Antonio Quintanilla,Deslizamiento,Precipitaciones,15/06/2017,-73.7639153,-42.45967444,WGS 84- UTM 18 S,-,37.616884807022636,191.4333171020262,0.4677581787109375,0.4677581787109375,0.4671173095703125,0.4468536376953125
Los Lagos,Castro,Flujo,Precipitaciones,09/03/2001,-73.76373299999999,-42.458042,WGS 84- UTM 18 S,,37.616884807022636,282.98935897648335,0.4677581787109375,0.4677581787109375,0.466522216796875,0.4252777099609375
Los Lagos,Puente Gamboa - ruta 5,Deslizamiento,Precipitaciones,15/06/2017,-73.76265509999999,-42.47187273,WGS 84- UTM 18 S,-,32.03702312569652,191.4333171020262,0.4677581787109375,0.4677581787109375,0.4671173095703125,0.4468536376953125
Los Lagos,Castro,Deslizamiento,Precipitaciones,14/06/2017,-73.762576,-42.471575,WGS 84- UTM 18 S,,32.03702312569652,102.0134571841918,0.4677581787109375,0.4677581787109375,0.450775146484375,0.4387359619140625
Los Lagos,calle Pedro Montt,Deslizamiento,Precipitaciones,26/07/2017,-73.7527643,-42.46319292,WGS 84- UTM 18 S,-,31.04258524017983,80.66187501419336,0.4656829833984375,0.463897705078125,0.4453125,0.450439453125
Los Lagos,Huicha,Deslizamiento,Precipitaciones,02/06/2014,-73.7519518,-42.63680315,WGS 84- UTM 18 S,-,39.8974919691994,178.47672676295042,0.4386749267578125,0.4383697509765625,0.4383087158203125,0.38623046875
Los Lagos,Pedro Montt II,Deslizamiento,Precipitaciones,26/07/2017,-73.75103999999999,-42.46673155,WGS 84- UTM 18 S,-,31.04258524017983,80.66187501419336,0.436981201171875,0.434417724609375,0.4062347412109375,0.4188385009765625
Los Lagos,Pasaje Luiz Espinoza (Sector Miramar),Deslizamiento,Precipitaciones,15/06/2017,-73.75050929999999,-42.47081441,WGS 84- UTM 18 S,-,31.04258524017983,191.4333171020262,0.438995361328125,0.438995361328125,0.438018798828125,0.4048614501953125
Los Lagos,Castro,Deslizamiento,Precipitaciones,14/06/2017,-73.750509,-42.470814,WGS 84- UTM 18 S,,31.04258524017983,102.0134571841918,0.438995361328125,0.438995361328125,0.4184417724609375,0.39697265625
Los Lagos,Pasaje Luiz Espinoza (Sector Miramar),Deslizamiento,Precipitaciones,05/11/2012,-73.7503146,-42.4714337,WGS 84- UTM 18 S,-,44.17266062695046,17.237899303261656,0.374267578125,0.35931396484375,0.335235595703125,0.3963775634765625
Los Lagos,Castro,Deslizamiento,Precipitaciones,01/06/2019,-73.750202,-7.070473333,WGS 84- UTM 18 S,,21.339090662315616,0.3311268985271454,0.4913177490234375,0.467498779296875,0.464599609375,0.4935150146484375
Los Lagos,ruta 5,Deslizamiento,Precipitaciones,25/12/2016,-73.74090729999999,-42.840860760000005,WGS 84- UTM 18 S,-,34.20003902232518,2.636770009994507,0.421417236328125,0.3618316650390625,0.3003692626953125,0.380218505859375
Los Lagos,Maicolpué,Deslizamiento,Precipitaciones,01/06/2014,-73.734713,-40.59475628,WGS 84- UTM 18 S,-,42.53939555180552,73.4884505867958,0.5200042724609375,0.5196685791015625,0.5197906494140625,0.50982666015625
Los Lagos,San Juan de la Costa,Deslizamiento,Precipitaciones,01/06/2014,-73.73469999999999,-40.5948,WGS 84- UTM 18 S,,42.53939555180552,73.4884505867958,0.5200042724609375,0.5196685791015625,0.5197906494140625,0.50982666015625
Los Lagos,San Juan de la Costa,Deslizamiento,Precipitaciones,02/06/2014,-73.73469999999999,-40.5948,WGS 84- UTM 18 S,,42.53939555180552,152.30329468101263,0.519012451171875,0.5192718505859375,0.5197906494140625,0.51873779296875
Los Lagos,Bahia Mansa,Deslizamiento,Precipitaciones,11/06/2020,-73.728506,-40.579171,WGS 84- UTM 18 S,,41.57988704145344,39.30474804295227,0.5196685791015625,0.5196990966796875,0.5196533203125,0.51068115234375
Los Lagos,San Juan de la Costa,Deslizamiento,Precipitaciones,19/07/2015,-73.72579999999999,-40.582,WGS 84- UTM 18 S,,41.57988704145344,18.063203187659383,0.5066986083984375,0.4658203125,0.498870849609375,0.5164642333984375
Los Lagos,Ruta U-410,Deslizamiento,Precipitaciones,19/07/2015,-73.7257922,-40.582047030000005,WGS 84- UTM 18 S,-,41.57988704145344,18.063203187659383,0.5066986083984375,0.4658203125,0.498870849609375,0.5164642333984375
Los Lagos,Bahia Mansa,Deslizamiento,Precipitaciones,19/07/2015,-73.725792,-40.582047,WGS 84- UTM 18 S,,41.57988704145344,18.063203187659383,0.5066986083984375,0.4658203125,0.498870849609375,0.5164642333984375
Los Lagos,Maicolpué,Flujo,Precipitaciones,06/05/2017,-73.7206714,-40.58537807,WGS 84- UTM 18 S,-,40.251013724012246,125.04076370596886,0.5185394287109375,0.51690673828125,0.517303466796875,0.468841552734375
Los Lagos,Maicolpué,Flujo,Precipitaciones,13/05/2017,-73.7199576,-40.58500088,WGS 84- UTM 18 S,-,39.52992617939238,62.81647140532732,0.519622802734375,0.51739501953125,0.506683349609375,0.478668212890625
Los Lagos,Camino que une Purranque con San Pedro a la altura de Pabilo,Deslizamiento,Precipitaciones,13/08/2006,-73.71926599999999,-40.9484585,WGS 84- UTM 18 S,-,45.38791761390956,62.42936383932829,0.5200042724609375,0.515289306640625,0.4905548095703125,0.5161285400390625
Los Lagos,Pucatrihue,Deslizamiento,Precipitaciones,02/06/2014,-73.707743,-40.535256,WGS 84- UTM 18 S,-,35.80531784710582,152.30329468101263,0.519012451171875,0.5192718505859375,0.5197906494140625,0.51873779296875
Los Lagos,Pucatrihue,Deslizamiento,Precipitaciones,01/06/2014,-73.7077425,-40.535255760000005,WGS 84- UTM 18 S,-,35.80531784710582,73.4884505867958,0.5200042724609375,0.5196685791015625,0.5197906494140625,0.50982666015625
Los Lagos,Túnel de Pucatrihue,Caída,Precipitaciones,14/07/2012,-73.7067227,-40.540424380000005,WGS 84- UTM 18 S,-,49.70032428319492,0.0,0.471527099609375,0.4712677001953125,0.43017578125,0.5092010498046875
Los Lagos,Túnel de Pucatrihue,Caída,Precipitaciones,07/07/2017,-73.7067227,-40.540424380000005,WGS 84- UTM 18 S,-,49.70032428319492,0.23263626173138618,0.4542694091796875,0.475830078125,0.4979248046875,0.5081329345703125
Los Lagos,Pucatrihue,Deslizamiento,Precipitaciones,02/06/2014,-73.705631,-40.53065,WGS 84- UTM 18 S,-,35.674199298034694,152.30329468101263,0.519012451171875,0.5192718505859375,0.5197906494140625,0.51873779296875
Los Lagos,Pucatrihue,Deslizamiento,Precipitaciones,02/06/2014,-73.705186,-40.513949,WGS 84- UTM 18 S,-,37.82721308421518,115.68140875175595,,,,
Los Lagos,Incopulli,Flujo,Precipitaciones,25/12/2016,-73.7036055,-43.07491027,WGS 84- UTM 18 S,-,46.54389424877298,0.6382688134908676,0.3935394287109375,0.3721466064453125,0.30560302734375,0.3622283935546875
Los Lagos,puente Butalcura,Deslizamiento,Precipitaciones,07/05/2017,-73.69860829999999,-42.26983399,WGS 84- UTM 18 S,-,36.40806362926638,0.06330605875700712,0.4388275146484375,0.4236907958984375,0.424346923828125,0.35272216796875
Los Lagos,Ancud,Deslizamiento,Precipitaciones,08/05/2017,-73.69297399999999,-42.25007423,WGS 84- UTM 18 S,,31.25807481733531,0.0,0.410003662109375,0.4236907958984375,0.4210357666015625,0.355377197265625
Los Lagos,ruta 5,Deslizamiento,Precipitaciones,25/12/2016,-73.6912559,-42.89740063,WGS 84- UTM 18 S,-,38.35471443791005,2.636770009994507,0.4054412841796875,0.363433837890625,0.2995452880859375,0.3688812255859375
Los Lagos,ruta 5 tramo Compu-Quellón,Deslizamiento,Precipitaciones,07/06/2013,-73.687777,-42.87353366,WGS 84- UTM 18 S,-,35.44300827702296,0.09026048891246319,0.406036376953125,0.4215850830078125,0.4205169677734375,0.417938232421875
Los Lagos,ruta 5,Deslizamiento,Precipitaciones,25/12/2016,-73.6544345,-42.96136271,WGS 84- UTM 18 S,-,37.351490993966785,2.12488373182714,0.4151153564453125,0.3751373291015625,0.31475830078125,0.384033203125
Los Lagos,Dalcahue,Deslizamiento,Precipitaciones,06/09/2013,-73.65373439999999,-42.35763193,WGS 84- UTM 18 S,-,37.16709713702757,28.22740721818991,0.4379119873046875,0.43621826171875,0.4305877685546875,0.41693115234375
Los Lagos,Dalcahue,Deslizamiento,Precipitaciones,28/09/2011,-73.64831149999999,-42.36649339,WGS 84- UTM 18 S,-,37.16709713702757,5.4317926071817055,0.4369354248046875,0.422698974609375,0.38189697265625,0.4177703857421875
Los Lagos,rampa,Deslizamiento,Precipitaciones,03/07/2013,-73.6457583,-42.37173189,WGS 84- UTM 18 S,-,37.16709713702757,37.941711626946926,0.431915283203125,0.4256439208984375,0.4349212646484375,0.4320831298828125
Los Lagos,Dalcahue,Deslizamiento,Precipitaciones,06/05/2017,-73.64293669999999,-42.36336837,WGS 84- UTM 18 S,-,37.16709713702757,29.98949025478214,0.438995361328125,0.438995361328125,0.4036865234375,0.3423309326171875
Los Lagos,Sector 18 de Septiembre,Deslizamiento,Precipitaciones,23/02/2017,-73.6428638,-42.359395930000005,WGS 84- UTM 18 S,-,37.16709713702757,0.0,0.351531982421875,0.3259429931640625,0.252471923828125,0.3528289794921875
Los Lagos,ruta 5,Deslizamiento,Precipitaciones,25/12/2016,-73.635972,-42.73989,WGS 84- UTM 18 S,-,47.132524771809834,3.2728529274463654,,,,
Los Lagos,W-853,Deslizamiento,Precipitaciones,25/12/2016,-73.6342603,-42.74274243,WGS 84- UTM 18 S,-,47.132524771809834,3.2728529274463654,,,,
Los Lagos,Sector de Saltos de Petrohué,Deslizamiento,Precipitaciones,02/06/2015,-73.6201827,0.001972005,WGS 84- UTM 18 S,-,12.769178384018852,12.187602933496237,0.42999267578125,0.427398681640625,0.4141387939453125,0.425750732421875
Los Lagos,W-911,Deslizamiento,Precipitaciones,25/12/2016,-73.6196499,-42.96832654,WGS 84- UTM 18 S,-,41.274284378412325,2.12488373182714,0.4151153564453125,0.3751373291015625,0.31475830078125,0.384033203125
Los Lagos,calle Agustín Gomez García,Deslizamiento,Precipitaciones,25/12/2016,-73.61782149999999,-43.09835255,WGS 84- UTM 18 S,-,31.126218821687726,1.7807118892669678,0.3577423095703125,0.3116302490234375,0.24786376953125,0.3125152587890625
Los Lagos,calle Agustín Gomez García,Caída,Precipitaciones,25/12/2016,-73.6174987,-43.09905105,WGS 84- UTM 18 S,-,31.126218821687726,1.7807118892669678,0.3577423095703125,0.3116302490234375,0.24786376953125,0.3125152587890625
Los Lagos,calle Agustín Gomez García,Deslizamiento,Precipitaciones,25/12/2016,-73.6171901,-43.100758250000005,WGS 84- UTM 18 S,-,31.126218821687726,1.7807118892669678,0.3577423095703125,0.3116302490234375,0.24786376953125,0.3125152587890625
Los Lagos,calle Agustín Gomez García,Deslizamiento,Precipitaciones,25/12/2016,-73.617122,-43.099406720000005,WGS 84- UTM 18 S,-,31.126218821687726,1.7807118892669678,0.3577423095703125,0.3116302490234375,0.24786376953125,0.3125152587890625
Los Lagos,calle Agustín Gomez García,Deslizamiento,Precipitaciones,25/12/2016,-73.6170435,-43.09962189,WGS 84- UTM 18 S,-,31.126218821687726,1.7807118892669678,0.3577423095703125,0.3116302490234375,0.24786376953125,0.3125152587890625
Los Lagos,calle Agustín Gomez García,Caída,Precipitaciones,25/12/2016,-73.6170427,-43.10075648,WGS 84- UTM 18 S,-,31.126218821687726,1.7807118892669678,0.3577423095703125,0.3116302490234375,0.24786376953125,0.3125152587890625
Los Lagos,prolongación Gómez García,Deslizamiento,Precipitaciones,01/08/2015,-73.617025,-43.1009994,WGS 84- UTM 18 S,-,31.126218821687726,67.75506982207298,0.3964996337890625,0.379058837890625,0.3629608154296875,0.3701934814453125
Los Lagos,calle Agustín Gomez García,Deslizamiento,Precipitaciones,25/12/2016,-73.61695689999999,-43.099647870000005,WGS 84- UTM 18 S,-,31.126218821687726,1.7807118892669678,0.3577423095703125,0.3116302490234375,0.24786376953125,0.3125152587890625
Los Lagos,calle Agustín Gomez García,Deslizamiento,Precipitaciones,25/12/2016,-73.6169218,-43.10011569,WGS 84- UTM 18 S,-,31.126218821687726,1.7807118892669678,0.3577423095703125,0.3116302490234375,0.24786376953125,0.3125152587890625
Los Lagos,calle Agustín Gomez García,Deslizamiento,Precipitaciones,25/12/2016,-73.6167816,-43.10088842,WGS 84- UTM 18 S,-,31.126218821687726,1.7807118892669678,0.3577423095703125,0.3116302490234375,0.24786376953125,0.3125152587890625
Los Lagos,calle Agustín Gomez García,Deslizamiento,Precipitaciones,25/12/2016,-73.616776,-43.101140480000005,WGS 84- UTM 18 S,-,31.126218821687726,1.7807118892669678,0.3577423095703125,0.3116302490234375,0.24786376953125,0.3125152587890625
Los Lagos,calle Agustín Gomez García,Deslizamiento,Precipitaciones,25/12/2016,-73.6164666,-43.10178511,WGS 84- UTM 18 S,-,31.126218821687726,1.7807118892669678,0.3577423095703125,0.3116302490234375,0.24786376953125,0.3125152587890625
Los Lagos,calle Agustín Gomez García,Deslizamiento,Precipitaciones,25/12/2016,-73.6163407,-43.10191867,WGS 84- UTM 18 S,-,31.126218821687726,1.7807118892669678,0.3577423095703125,0.3116302490234375,0.24786376953125,0.3125152587890625
Los Lagos,Agustín Gomez García,Deslizamiento,Precipitaciones,25/12/2016,-73.6163407,-43.10191867,WGS 84- UTM 18 S,-,31.126218821687726,1.7807118892669678,0.3577423095703125,0.3116302490234375,0.24786376953125,0.3125152587890625
Los Lagos,Agustín Gomez García,Deslizamiento,Precipitaciones,25/12/2016,-73.6163407,-43.10191867,WGS 84- UTM 18 S,-,31.126218821687726,1.7807118892669678,0.3577423095703125,0.3116302490234375,0.24786376953125,0.3125152587890625
Los Lagos,W-911,Deslizamiento,Precipitaciones,25/12/2016,-73.61321939999999,-42.9685105,WGS 84- UTM 18 S,-,40.97032141783618,2.12488373182714,0.4151153564453125,0.3751373291015625,0.31475830078125,0.384033203125
Los Lagos,Queilen,Deslizamiento,Precipitaciones,25/12/2016,-73.61119889999999,-42.812833860000005,WGS 84- UTM 18 S,-,36.60262840690905,1.9463996030390263,0.3784332275390625,0.319061279296875,0.259857177734375,0.3349151611328125
Los Lagos,W-911,Deslizamiento,Precipitaciones,25/12/2016,-73.6109479,-42.96862723,WGS 84- UTM 18 S,-,40.97032141783618,2.12488373182714,0.4151153564453125,0.3751373291015625,0.31475830078125,0.384033203125
Los Lagos,W-911,Deslizamiento,Precipitaciones,25/12/2016,-73.61058009999999,-42.9686228,WGS 84- UTM 18 S,-,40.97032141783618,2.12488373182714,0.4151153564453125,0.3751373291015625,0.31475830078125,0.384033203125
Los Lagos,borde costero Quelllón,Caída,Precipitaciones,17/05/2018,-73.6104361,-43.11089738,WGS 84- UTM 18 S,-,27.067936100399674,45.28541014692746,0.3740997314453125,0.35748291015625,0.3483123779296875,0.3468475341796875
Los Lagos,W-911,Deslizamiento,Precipitaciones,25/12/2016,-73.6101759,-42.96859992,WGS 84- UTM 18 S,-,40.97032141783618,2.12488373182714,0.4151153564453125,0.3751373291015625,0.31475830078125,0.384033203125
Los Lagos,W-911,Deslizamiento,Precipitaciones,25/12/2016,-73.60733959999999,-42.96874579,WGS 84- UTM 18 S,-,40.97032141783618,2.12488373182714,0.4151153564453125,0.3751373291015625,0.31475830078125,0.384033203125
Los Lagos,W-911,Caída,Precipitaciones,25/12/2016,-73.60454469999999,-42.96595647,WGS 84- UTM 18 S,-,40.97032141783618,2.12488373182714,0.4151153564453125,0.3751373291015625,0.31475830078125,0.384033203125
Los Lagos,W-911,Deslizamiento,Precipitaciones,25/12/2016,-73.60022719999999,-42.96489557,WGS 84- UTM 18 S,-,44.09628198075948,2.12488373182714,0.4151153564453125,0.3751373291015625,0.31475830078125,0.384033203125
Los Lagos,Av. Del Mar,Deslizamiento,Precipitaciones,25/12/2016,-73.59900719999999,-42.4326025,WGS 84- UTM 18 S,-,31.76707515641963,2.908833473920822,0.413909912109375,0.3066558837890625,0.2748870849609375,0.3748931884765625
Los Lagos,W-911,Deslizamiento,Precipitaciones,25/12/2016,-73.5979715,-42.964318850000005,WGS 84- UTM 18 S,-,44.09628198075948,2.12488373182714,0.4151153564453125,0.3751373291015625,0.31475830078125,0.384033203125
Los Lagos,W-911,Deslizamiento,Precipitaciones,25/12/2016,-73.59631159999999,-42.96342517,WGS 84- UTM 18 S,-,44.09628198075948,2.12488373182714,0.4151153564453125,0.3751373291015625,0.31475830078125,0.384033203125
Los Lagos,W-911,Deslizamiento,Precipitaciones,25/12/2016,-73.59592239999999,-42.96328536,WGS 84- UTM 18 S,-,44.09628198075948,2.12488373182714,0.4151153564453125,0.3751373291015625,0.31475830078125,0.384033203125
Los Lagos,W-911,Caída,Precipitaciones,25/12/2016,-73.5953964,-42.96322492,WGS 84- UTM 18 S,-,44.09628198075948,2.12488373182714,0.4151153564453125,0.3751373291015625,0.31475830078125,0.384033203125
Los Lagos,Km 43.200. Ruta U-40 (Entre Osorno y Bahía Mansa),Deslizamiento,Precipitaciones,22/08/2007,-73.5947497,-40.56499864,WGS 84- UTM 18 S,-,42.977905777562356,0.0,0.4785308837890625,0.480499267578125,0.4778594970703125,0.500579833984375
Los Lagos,Playa Curaco de Vélez,Deslizamiento,Precipitaciones,12/08/2015,-73.5932457,-42.42868698,WGS 84- UTM 18 S,-,31.76707515641963,0.4482947774231434,0.4120330810546875,0.405548095703125,0.3946533203125,0.427947998046875
Los Lagos,Costanera Parque Industrial,Caída,Precipitaciones,25/12/2016,-73.58725899999999,-43.11006626,WGS 84- UTM 18 S,-,43.14997784176492,1.7807118892669678,0.3577423095703125,0.3116302490234375,0.24786376953125,0.3125152587890625
Los Lagos,W-911,Caída,Precipitaciones,25/12/2016,-73.5855431,-42.96025886,WGS 84- UTM 18 S,-,53.54904064766188,2.12488373182714,0.4151153564453125,0.3751373291015625,0.31475830078125,0.384033203125
Los Lagos,Parque Industrial Oriente,Caída,Precipitaciones,25/12/2016,-73.58547499999999,-43.11013442,WGS 84- UTM 18 S,-,43.14997784176492,1.7807118892669678,0.3577423095703125,0.3116302490234375,0.24786376953125,0.3125152587890625
Los Lagos,San juan de Chadmo,Deslizamiento,Precipitaciones,15/06/2017,-73.5853406,-42.96053553,WGS 84- UTM 18 S,-,53.54904064766188,60.79849959537387,0.438995361328125,0.438995361328125,0.4304656982421875,0.41815185546875
Los Lagos,Parque Industrial Oriente,Caída,Precipitaciones,25/12/2016,-73.5852903,-43.11015016,WGS 84- UTM 18 S,-,43.14997784176492,1.7807118892669678,0.3577423095703125,0.3116302490234375,0.24786376953125,0.3125152587890625
Los Lagos,Parque Industrial Oriente,Caída,Precipitaciones,25/12/2016,-73.58463839999999,-43.11016917,WGS 84- UTM 18 S,-,43.14997784176492,1.7807118892669678,0.3577423095703125,0.3116302490234375,0.24786376953125,0.3125152587890625
Los Lagos,Parque Industrial Oriente,Deslizamiento,Precipitaciones,25/12/2016,-73.5842971,-43.11003891,WGS 84- UTM 18 S,-,43.14997784176492,1.7807118892669678,0.3577423095703125,0.3116302490234375,0.24786376953125,0.3125152587890625
Los Lagos,Parque Industrial Oriente,Caída,Precipitaciones,25/12/2016,-73.584282,-43.11016479,WGS 84- UTM 18 S,-,43.14997784176492,1.7807118892669678,0.3577423095703125,0.3116302490234375,0.24786376953125,0.3125152587890625
Los Lagos,Parque Industrial Oriente,Caída,Precipitaciones,25/12/2016,-73.5840235,-43.11017962,WGS 84- UTM 18 S,-,43.14997784176492,1.7807118892669678,0.3577423095703125,0.3116302490234375,0.24786376953125,0.3125152587890625
Los Lagos,Parque Industrial Oriente,Deslizamiento,Precipitaciones,25/12/2016,-73.5840004,-43.1101163,WGS 84- UTM 18 S,-,43.14997784176492,1.7807118892669678,0.3577423095703125,0.3116302490234375,0.24786376953125,0.3125152587890625
Los Lagos,Parque Industrial Oriente,Caída,Precipitaciones,25/12/2016,-73.5837892,-43.11021276,WGS 84- UTM 18 S,-,43.14997784176492,1.7807118892669678,0.3577423095703125,0.3116302490234375,0.24786376953125,0.3125152587890625
Los Lagos,Parque Industrial Oriente,Caída,Precipitaciones,25/12/2016,-73.5834215,-43.11016322,WGS 84- UTM 18 S,-,43.14997784176492,1.7807118892669678,0.3577423095703125,0.3116302490234375,0.24786376953125,0.3125152587890625
Los Lagos,Parque Industrial Oriente,Deslizamiento,Precipitaciones,25/12/2016,-73.5832128,-43.11015165,WGS 84- UTM 18 S,-,43.14997784176492,1.7807118892669678,0.3577423095703125,0.3116302490234375,0.24786376953125,0.3125152587890625
Los Lagos,Parque Industrial Oriente,Deslizamiento,Precipitaciones,25/12/2016,-73.5830652,-43.11015884,WGS 84- UTM 18 S,-,43.14997784176492,1.7807118892669678,0.3577423095703125,0.3116302490234375,0.24786376953125,0.3125152587890625
Los Lagos,Parque Industrial Oriente,Caída,Precipitaciones,25/12/2016,-73.5830637,-43.11022185,WGS 84- UTM 18 S,-,43.14997784176492,1.7807118892669678,0.3577423095703125,0.3116302490234375,0.24786376953125,0.3125152587890625
Los Lagos,Parque Industrial Oriente,Deslizamiento,Precipitaciones,25/12/2016,-73.5829548,-43.11014847,WGS 84- UTM 18 S,-,43.14997784176492,1.7807118892669678,0.3577423095703125,0.3116302490234375,0.24786376953125,0.3125152587890625
Los Lagos,Parque Industrial Oriente,Caída,Precipitaciones,25/12/2016,-73.5829285,-43.11022019,WGS 84- UTM 18 S,-,43.14997784176492,1.7807118892669678,0.3577423095703125,0.3116302490234375,0.24786376953125,0.3125152587890625
Los Lagos,Costanera Oriente,Caída,Precipitaciones,25/12/2016,-73.5829285,-43.11022019,WGS 84- UTM 18 S,-,43.14997784176492,1.7807118892669678,0.3577423095703125,0.3116302490234375,0.24786376953125,0.3125152587890625
Los Lagos,Parque Industrial Oriente,Caída,Precipitaciones,25/12/2016,-73.5827319,-43.11021777,WGS 84- UTM 18 S,-,43.14997784176492,1.7807118892669678,0.3577423095703125,0.3116302490234375,0.24786376953125,0.3125152587890625
Los Lagos,Parque Industrial Oriente,Deslizamiento,Precipitaciones,25/12/2016,-73.582684,-43.110163150000005,WGS 84- UTM 18 S,-,43.14997784176492,1.7807118892669678,0.3577423095703125,0.3116302490234375,0.24786376953125,0.3125152587890625
Los Lagos,Parque Industrial Oriente,Deslizamiento,Precipitaciones,25/12/2016,-73.58230239999999,-43.110185470000005,WGS 84- UTM 18 S,-,43.14997784176492,1.7807118892669678,0.3577423095703125,0.3116302490234375,0.24786376953125,0.3125152587890625
Los Lagos,ruta Puqueldón-Detif,Deslizamiento,Precipitaciones,25/12/2016,-73.5729039,-42.65804291,WGS 84- UTM 18 S,-,48.413690032909166,4.8983155488967896,,,,
Los Lagos,Queilen,Deslizamiento,Precipitaciones,25/12/2016,-73.57215939999999,-42.85469913,WGS 84- UTM 18 S,-,42.17655760230576,1.9463996030390263,0.31927490234375,0.263671875,0.203094482421875,0.2762451171875
Los Lagos,Detif,Deslizamiento,Precipitaciones,02/09/2017,-73.57067389999999,-42.6648774,WGS 84- UTM 18 S,-,48.413690032909166,16.458411753177643,,,,
Los Lagos,Queilen,Deslizamiento,Precipitaciones,25/12/2016,-73.5686006,-42.85881535,WGS 84- UTM 18 S,-,42.17655760230576,1.589800731278956,0.3033294677734375,0.24298095703125,0.1835784912109375,0.25933837890625
Los Lagos,Muelle Contex,Caída,Precipitaciones,25/12/2016,-73.56669409999999,-43.10846155,WGS 84- UTM 18 S,-,29.654798363809377,1.6406571229482414,,,,
Los Lagos,ruta Puqueldón-Detif,Deslizamiento,Precipitaciones,25/12/2016,-73.56621949999999,-42.66701042,WGS 84- UTM 18 S,-,48.413690032909166,3.831018880009651,,,,
