Región,Comuna,Factor desencadenante,Longitud,Latitud,Sistema Georeferencia,Cota (m.s.n.m),PP,valor_humedad_suelo1,valor_humedad_suelo2,valor_humedad_suelo3,valor_humedad_suelo4,Fecha Evento,Tipo Remoción en masa,Unnamed: 0,Valor,slope
Los Lagos,Quemchi,Precipitaciones,-73.4939,-42.1328,WGS 84- UTM 18 S,112,147.04352667927742,0.4250335693359375,0.4211883544921875,0.4099273681640625,0.3997344970703125,25/07/2015,Deslizamiento,1288.0,0.0,34.99763529063358
Los Lagos,San Juan de la Costa,Precipitaciones,-73.72579999999999,-40.582,WGS 84- UTM 18 S,43,18.063203187659383,0.5066986083984375,0.4658203125,0.498870849609375,0.5164642333984375,19/07/2015,Deslizamiento,1289.0,0.0,41.57988704145344
Los Lagos,Los Muermos,Precipitaciones,-73.82509999999999,-41.385000000000005,WGS 84- UTM 18 S,,5.833415973931551,0.4081878662109375,0.3967437744140625,0.4169921875,0.414031982421875,29/08/2015,Deslizamiento,1290.0,0.0,41.60983268851461
Los Lagos,Los Muermos,Precipitaciones,-73.82509999999999,-41.385000000000005,WGS 84- UTM 18 S,,0.7671617418527603,0.399383544921875,0.3969268798828125,0.4029998779296875,0.4139862060546875,31/08/2015,Deslizamiento,1291.0,0.0,41.60983268851461
Los Lagos,Puerto Montt,Precipitaciones,-72.8894,-41.474,WGS 84- UTM 18 S,35,0.0,,,,,17/01/2014,Deslizamiento,1292.0,0.0,35.58705293957543
Los Lagos,Localidad de Guapi-Quilan,Precipitaciones,-74.2837289,-43.3125986,WGS 84- UTM 18 S,-,0.0,,,,,25/12/2016,Deslizamiento,1293.0,0.0,52.07030809971354
Los Lagos,Localidad Inio,Precipitaciones,-74.12146419999999,-43.34946243,WGS 84- UTM 18 S,-,0.0,,,,,25/12/2016,Deslizamiento,1294.0,0.0,36.30436927844203
Los Lagos,sector Rahue La Montaña,Precipitaciones,-74.1180648,-42.69960244,WGS 84- UTM 18 S,-,40.78332571871579,,,,,23/08/2017,Deslizamiento,1295.0,0.0,27.5548688667527
Los Lagos,ruta Chanquin a Huentemó,Precipitaciones,-74.1121986,-42.58022502,WGS 84- UTM 18 S,-,5.215159949380904,,,,,28/07/2017,Deslizamiento,1296.0,0.0,31.54949652250006
Los Lagos,ruta Huillinco-Cucao,Precipitaciones,-74.1068933,-42.64260205,WGS 84- UTM 18 S,-,3.4950672378763556,0.517822265625,0.5059051513671875,0.4281463623046875,0.4763336181640625,25/12/2016,Deslizamiento,1297.0,0.0,36.864797233010734
Los Lagos,ruta Huillinco-Cucao,Precipitaciones,-74.068693,-42.63363784,WGS 84- UTM 18 S,-,3.4950672378763556,0.517822265625,0.5059051513671875,0.4281463623046875,0.4763336181640625,25/12/2016,Deslizamiento,1298.0,0.0,37.81077753922364
Los Lagos,ruta Huillinco-Cucao,Precipitaciones,-74.0263473,-42.65138156,WGS 84- UTM 18 S,-,3.4950672378763556,0.517822265625,0.5059051513671875,0.4281463623046875,0.4763336181640625,25/12/2016,Deslizamiento,1299.0,0.0,49.839146653603756
Los Lagos,ruta Huillinco-Cucao,Precipitaciones,-74.0029503,-42.65485658,WGS 84- UTM 18 S,-,2.7046382799744606,0.504974365234375,0.480682373046875,0.40179443359375,0.463958740234375,25/12/2016,Deslizamiento,1300.0,0.0,41.31433536881513
Los Lagos,sector Puente Caldera,Precipitaciones,-74.00221739999999,-42.654904300000005,WGS 84- UTM 18 S,-,9.388854816090316,0.48480224609375,0.4859466552734375,0.4838409423828125,0.49383544921875,07/06/2017,Deslizamiento,1301.0,0.0,41.31433536881513
Los Lagos,camino a Cucao,Precipitaciones,-73.99377249999999,-42.65572271,WGS 84- UTM 18 S,-,0.15330830216407776,0.4736785888671875,0.4776611328125,0.50177001953125,0.4852142333984375,08/05/2017,Deslizamiento,1302.0,0.0,47.53352740155879
Los Lagos,ruta Huillinco-Cucao,Precipitaciones,-73.98715449999999,-42.65825854,WGS 84- UTM 18 S,-,2.7046382799744606,0.504974365234375,0.480682373046875,0.40179443359375,0.463958740234375,25/12/2016,Deslizamiento,1303.0,0.0,47.53352740155879
Los Lagos,camino Notuco-Huillinco,Precipitaciones,-73.8712419,-42.65597831,WGS 84- UTM 18 S,-,4.716361562721431,0.425262451171875,0.43609619140625,0.429718017578125,0.426025390625,22/06/2012,Deslizamiento,1305.0,0.0,36.01100897582759
Los Lagos,Caleta Estaquilla,Precipitaciones,-73.82507059999999,-41.384981880000005,WGS 84- UTM 18 S,-,5.833415973931551,0.4081878662109375,0.3967437744140625,0.4169921875,0.414031982421875,29/08/2015,Deslizamiento,1308.0,0.0,41.60983268851461
Los Lagos,Caleta Estaquilla,Precipitaciones,-73.82504879999999,-41.38352246,WGS 84- UTM 18 S,-,1.536918722849805,0.416168212890625,0.409912109375,0.403900146484375,0.418975830078125,03/07/2004,Deslizamiento,1309.0,0.0,41.60983268851461
Los Lagos,Caleta Estaquilla,Precipitaciones,-73.82504879999999,-41.38352246,WGS 84- UTM 18 S,-,9.101685102563351,0.3870086669921875,0.383209228515625,0.4028778076171875,0.3785247802734375,15/06/2015,Deslizamiento,1310.0,0.0,41.60983268851461
Los Lagos,sector Mechaico,Precipitaciones,-73.82094459999999,-41.92736687,WGS 84- UTM 18 S,-,25.187936280854046,,,,,06/06/2014,Deslizamiento,1311.0,0.0,31.399149517591457
Los Lagos,sector Mechaico,Precipitaciones,-73.82093359999999,-41.92731272,WGS 84- UTM 18 S,-,97.68239594064653,,,,,20/05/2015,Deslizamiento,1312.0,0.0,31.399149517591457
Los Lagos,sector Mechaico,Precipitaciones,-73.82092089999999,-41.92734862,WGS 84- UTM 18 S,-,156.16240905039012,,,,,02/07/2013,Deslizamiento,1313.0,0.0,31.399149517591457
Los Lagos,sector Mechaico,Precipitaciones,-73.82088519999999,-41.927321240000005,WGS 84- UTM 18 S,-,99.17735263705254,,,,,02/06/2014,Deslizamiento,1314.0,0.0,31.399149517591457
Los Lagos,ruta 5 sector cuesta Mechaico,Precipitaciones,-73.81864979999999,-41.92291225,WGS 84- UTM 18 S,-,8.892804109491408,,,,,10/09/2017,Deslizamiento,1315.0,0.0,24.651714935798644
Los Lagos,ruta 5 sector cuesta Mechaico,Precipitaciones,-73.817809,-41.92272354,WGS 84- UTM 18 S,-,360.6255385475233,,,,,06/05/2014,Deslizamiento,1316.0,0.0,24.031795608484654
Los Lagos,sector San Antonio,Precipitaciones,-73.81626729999999,-41.85348291,WGS 84- UTM 18 S,-,53.83004394872114,,,,,30/05/2013,Deslizamiento,1317.0,0.0,39.640047270031204
Los Lagos,Yerbaloza,Precipitaciones,-73.81534889999999,-42.85547171,WGS 84- UTM 18 S,-,27.776871105656028,0.4382781982421875,0.4356231689453125,0.4229278564453125,0.3701934814453125,09/05/2013,Deslizamiento,1318.0,0.0,15.804421092666189
Los Lagos,ruta 5 sector puente San Antonio,Precipitaciones,-73.81119919999999,-41.94890995,WGS 84- UTM 18 S,-,99.17735263705254,,,,,02/06/2014,Deslizamiento,1319.0,0.0,25.904485580124962
Los Lagos,ruta 5,Precipitaciones,-73.7997417,-42.56664326,WGS 84- UTM 18 S,-,6.795546279288828,0.480499267578125,0.4308929443359375,0.348236083984375,0.42840576171875,25/12/2016,Deslizamiento,1320.0,0.0,22.487946866166276
Los Lagos,ruta 5 sector Coihuin,Precipitaciones,-73.77892709999999,-42.73021647,WGS 84- UTM 18 S,-,165.00432121474296,0.438995361328125,0.438995361328125,0.3185577392578125,0.347991943359375,18/04/2015,Deslizamiento,1321.0,0.0,32.32805990328106
Los Lagos,Caleta Hueyelhue,Precipitaciones,-73.7788791,-40.6983028,WGS 84- UTM 18 S,-,101.3668923676014,0.515045166015625,0.5137176513671875,0.5192108154296875,0.517425537109375,09/08/2002,Deslizamiento,1322.0,0.0,37.844911931892014
Los Lagos,Río Negro,Precipitaciones,-73.77879999999999,-40.6986,WGS 84- UTM 18 S,,101.3668923676014,0.515045166015625,0.5137176513671875,0.5192108154296875,0.517425537109375,09/08/2002,Deslizamiento,1323.0,0.0,37.844911931892014
Los Lagos,ruta 5,Precipitaciones,-73.77768169999999,-42.703835600000005,WGS 84- UTM 18 S,-,3.939221978187561,0.4228668212890625,0.3584747314453125,0.290130615234375,0.378143310546875,25/12/2016,Deslizamiento,1324.0,0.0,24.560636757889466
Los Lagos,W-853,Precipitaciones,-73.77743219999999,-42.75363249,WGS 84- UTM 18 S,-,3.939221978187561,0.4228668212890625,0.3584747314453125,0.290130615234375,0.378143310546875,25/12/2016,Deslizamiento,1325.0,0.0,17.397947840383463
Los Lagos,sector Pulpito,Precipitaciones,-73.77736519999999,-42.75894491,WGS 84- UTM 18 S,-,23.208851198665798,0.43890380859375,0.4379425048828125,0.3763275146484375,0.357574462890625,03/05/2013,Deslizamiento,1326.0,0.0,17.397947840383463
Los Lagos,Población Cardenal Silva Henríquez,Precipitaciones,-73.7755165,-42.45860021,WGS 84- UTM 18 S,-,11.358299430459738,0.460906982421875,0.4170989990234375,0.387939453125,0.4109344482421875,07/03/2001,Flujo,1327.0,0.0,37.616884807022636
Los Lagos,Castro,Precipitaciones,-73.772025,-42.462994,WGS 84- UTM 18 S,,102.0134571841918,0.4677581787109375,0.4677581787109375,0.450775146484375,0.4387359619140625,14/06/2017,Deslizamiento,1328.0,0.0,37.616884807022636
Los Lagos,calle Hullinco. polación Prat 1,Precipitaciones,-73.77192559999999,-42.46311901,WGS 84- UTM 18 S,-,191.4333171020262,0.4677581787109375,0.4677581787109375,0.4671173095703125,0.4468536376953125,15/06/2017,Deslizamiento,1329.0,0.0,37.616884807022636
Los Lagos,Castro,Precipitaciones,-73.76923199999999,-42.45648,WGS 84- UTM 18 S,,102.0134571841918,0.4677581787109375,0.4677581787109375,0.450775146484375,0.4387359619140625,14/06/2017,Deslizamiento,1330.0,0.0,37.616884807022636
Los Lagos,calle Caguach,Precipitaciones,-73.7691081,-42.4566139,WGS 84- UTM 18 S,-,191.4333171020262,0.4677581787109375,0.4677581787109375,0.4671173095703125,0.4468536376953125,15/06/2017,Deslizamiento,1331.0,0.0,37.616884807022636
Los Lagos,Castro,Precipitaciones,-73.76598999999999,-42.455358,WGS 84- UTM 18 S,,191.4333171020262,0.4677581787109375,0.4677581787109375,0.4671173095703125,0.4468536376953125,15/06/2017,Deslizamiento. Flujo,1332.0,0.0,37.616884807022636
Los Lagos,Lomas de Castro - Calle Galvarino Riveros Norte,Precipitaciones,-73.7659169,-42.45558922,WGS 84- UTM 18 S,-,191.4333171020262,0.4677581787109375,0.4677581787109375,0.4671173095703125,0.4468536376953125,15/06/2017,Deslizamiento,1333.0,0.0,37.616884807022636
Los Lagos,Calle Antonio Quintanilla,Precipitaciones,-73.7639153,-42.45967444,WGS 84- UTM 18 S,-,191.4333171020262,0.4677581787109375,0.4677581787109375,0.4671173095703125,0.4468536376953125,15/06/2017,Deslizamiento,1334.0,0.0,37.616884807022636
Los Lagos,Castro,Precipitaciones,-73.76373299999999,-42.458042,WGS 84- UTM 18 S,,282.98935897648335,0.4677581787109375,0.4677581787109375,0.466522216796875,0.4252777099609375,09/03/2001,Flujo,1335.0,0.0,37.616884807022636
Los Lagos,Puente Gamboa - ruta 5,Precipitaciones,-73.76265509999999,-42.47187273,WGS 84- UTM 18 S,-,191.4333171020262,0.4677581787109375,0.4677581787109375,0.4671173095703125,0.4468536376953125,15/06/2017,Deslizamiento,1336.0,0.0,32.03702312569652
Los Lagos,Castro,Precipitaciones,-73.762576,-42.471575,WGS 84- UTM 18 S,,102.0134571841918,0.4677581787109375,0.4677581787109375,0.450775146484375,0.4387359619140625,14/06/2017,Deslizamiento,1337.0,0.0,32.03702312569652
Los Lagos,calle Pedro Montt,Precipitaciones,-73.7527643,-42.46319292,WGS 84- UTM 18 S,-,80.66187501419336,0.4656829833984375,0.463897705078125,0.4453125,0.450439453125,26/07/2017,Deslizamiento,1338.0,0.0,31.04258524017983
Los Lagos,Huicha,Precipitaciones,-73.7519518,-42.63680315,WGS 84- UTM 18 S,-,178.47672676295042,0.4386749267578125,0.4383697509765625,0.4383087158203125,0.38623046875,02/06/2014,Deslizamiento,1339.0,0.0,39.8974919691994
Los Lagos,Pedro Montt II,Precipitaciones,-73.75103999999999,-42.46673155,WGS 84- UTM 18 S,-,80.66187501419336,0.436981201171875,0.434417724609375,0.4062347412109375,0.4188385009765625,26/07/2017,Deslizamiento,1340.0,0.0,31.04258524017983
Los Lagos,Pasaje Luiz Espinoza (Sector Miramar),Precipitaciones,-73.75050929999999,-42.47081441,WGS 84- UTM 18 S,-,191.4333171020262,0.438995361328125,0.438995361328125,0.438018798828125,0.4048614501953125,15/06/2017,Deslizamiento,1341.0,0.0,31.04258524017983
Los Lagos,Castro,Precipitaciones,-73.750509,-42.470814,WGS 84- UTM 18 S,,102.0134571841918,0.438995361328125,0.438995361328125,0.4184417724609375,0.39697265625,14/06/2017,Deslizamiento,1342.0,0.0,31.04258524017983
Los Lagos,Pasaje Luiz Espinoza (Sector Miramar),Precipitaciones,-73.7503146,-42.4714337,WGS 84- UTM 18 S,-,17.237899303261656,0.374267578125,0.35931396484375,0.335235595703125,0.3963775634765625,05/11/2012,Deslizamiento,1343.0,0.0,44.17266062695046
Los Lagos,Castro,Precipitaciones,-73.750202,-7.070473333,WGS 84- UTM 18 S,,0.3311268985271454,0.4913177490234375,0.467498779296875,0.464599609375,0.4935150146484375,01/06/2019,Deslizamiento,1344.0,0.0,21.339090662315616
Los Lagos,ruta 5,Precipitaciones,-73.74090729999999,-42.840860760000005,WGS 84- UTM 18 S,-,2.636770009994507,0.421417236328125,0.3618316650390625,0.3003692626953125,0.380218505859375,25/12/2016,Deslizamiento,1345.0,0.0,34.20003902232518
Los Lagos,Maicolpué,Precipitaciones,-73.734713,-40.59475628,WGS 84- UTM 18 S,-,73.4884505867958,0.5200042724609375,0.5196685791015625,0.5197906494140625,0.50982666015625,01/06/2014,Deslizamiento,1346.0,0.0,42.53939555180552
Los Lagos,Bahia Mansa,Precipitaciones,-73.728506,-40.579171,WGS 84- UTM 18 S,,39.30474804295227,0.5196685791015625,0.5196990966796875,0.5196533203125,0.51068115234375,11/06/2020,Deslizamiento,1349.0,0.0,41.57988704145344
Los Lagos,Ruta U-410,Precipitaciones,-73.7257922,-40.582047030000005,WGS 84- UTM 18 S,-,18.063203187659383,0.5066986083984375,0.4658203125,0.498870849609375,0.5164642333984375,19/07/2015,Deslizamiento,1351.0,0.0,41.57988704145344
Los Lagos,Bahia Mansa,Precipitaciones,-73.725792,-40.582047,WGS 84- UTM 18 S,,18.063203187659383,0.5066986083984375,0.4658203125,0.498870849609375,0.5164642333984375,19/07/2015,Deslizamiento,1352.0,0.0,41.57988704145344
Los Lagos,Maicolpué,Precipitaciones,-73.7206714,-40.58537807,WGS 84- UTM 18 S,-,125.04076370596886,0.5185394287109375,0.51690673828125,0.517303466796875,0.468841552734375,06/05/2017,Flujo,1353.0,0.0,40.251013724012246
Los Lagos,Maicolpué,Precipitaciones,-73.7199576,-40.58500088,WGS 84- UTM 18 S,-,62.81647140532732,0.519622802734375,0.51739501953125,0.506683349609375,0.478668212890625,13/05/2017,Flujo,1354.0,0.0,39.52992617939238
Los Lagos,Camino que une Purranque con San Pedro a la altura de Pabilo,Precipitaciones,-73.71926599999999,-40.9484585,WGS 84- UTM 18 S,-,62.42936383932829,0.5200042724609375,0.515289306640625,0.4905548095703125,0.5161285400390625,13/08/2006,Deslizamiento,1355.0,0.0,45.38791761390956
Los Lagos,Pucatrihue,Precipitaciones,-73.707743,-40.535256,WGS 84- UTM 18 S,-,152.30329468101263,0.519012451171875,0.5192718505859375,0.5197906494140625,0.51873779296875,02/06/2014,Deslizamiento,1356.0,0.0,35.80531784710582
Los Lagos,Pucatrihue,Precipitaciones,-73.7077425,-40.535255760000005,WGS 84- UTM 18 S,-,73.4884505867958,0.5200042724609375,0.5196685791015625,0.5197906494140625,0.50982666015625,01/06/2014,Deslizamiento,1357.0,0.0,35.80531784710582
Los Lagos,Túnel de Pucatrihue,Precipitaciones,-73.7067227,-40.540424380000005,WGS 84- UTM 18 S,-,0.0,0.471527099609375,0.4712677001953125,0.43017578125,0.5092010498046875,14/07/2012,Caída,1358.0,0.0,49.70032428319492
Los Lagos,Túnel de Pucatrihue,Precipitaciones,-73.7067227,-40.540424380000005,WGS 84- UTM 18 S,-,0.23263626173138618,0.4542694091796875,0.475830078125,0.4979248046875,0.5081329345703125,07/07/2017,Caída,1359.0,0.0,49.70032428319492
Los Lagos,Pucatrihue,Precipitaciones,-73.705631,-40.53065,WGS 84- UTM 18 S,-,152.30329468101263,0.519012451171875,0.5192718505859375,0.5197906494140625,0.51873779296875,02/06/2014,Deslizamiento,1360.0,0.0,35.674199298034694
Los Lagos,Pucatrihue,Precipitaciones,-73.705186,-40.513949,WGS 84- UTM 18 S,-,115.68140875175595,,,,,02/06/2014,Deslizamiento,1361.0,0.0,37.82721308421518
Los Lagos,Incopulli,Precipitaciones,-73.7036055,-43.07491027,WGS 84- UTM 18 S,-,0.6382688134908676,0.3935394287109375,0.3721466064453125,0.30560302734375,0.3622283935546875,25/12/2016,Flujo,1362.0,0.0,46.54389424877298
Los Lagos,puente Butalcura,Precipitaciones,-73.69860829999999,-42.26983399,WGS 84- UTM 18 S,-,0.06330605875700712,0.4388275146484375,0.4236907958984375,0.424346923828125,0.35272216796875,07/05/2017,Deslizamiento,1363.0,0.0,36.40806362926638
Los Lagos,Ancud,Precipitaciones,-73.69297399999999,-42.25007423,WGS 84- UTM 18 S,,0.0,0.410003662109375,0.4236907958984375,0.4210357666015625,0.355377197265625,08/05/2017,Deslizamiento,1364.0,0.0,31.25807481733531
Los Lagos,ruta 5,Precipitaciones,-73.6912559,-42.89740063,WGS 84- UTM 18 S,-,2.636770009994507,0.4054412841796875,0.363433837890625,0.2995452880859375,0.3688812255859375,25/12/2016,Deslizamiento,1365.0,0.0,38.35471443791005
Los Lagos,ruta 5 tramo Compu-Quellón,Precipitaciones,-73.687777,-42.87353366,WGS 84- UTM 18 S,-,0.09026048891246319,0.406036376953125,0.4215850830078125,0.4205169677734375,0.417938232421875,07/06/2013,Deslizamiento,1366.0,0.0,35.44300827702296
Los Lagos,ruta 5,Precipitaciones,-73.6544345,-42.96136271,WGS 84- UTM 18 S,-,2.12488373182714,0.4151153564453125,0.3751373291015625,0.31475830078125,0.384033203125,25/12/2016,Deslizamiento,1367.0,0.0,37.351490993966785
Los Lagos,Dalcahue,Precipitaciones,-73.65373439999999,-42.35763193,WGS 84- UTM 18 S,-,28.22740721818991,0.4379119873046875,0.43621826171875,0.4305877685546875,0.41693115234375,06/09/2013,Deslizamiento,1368.0,0.0,37.16709713702757
Los Lagos,Dalcahue,Precipitaciones,-73.64831149999999,-42.36649339,WGS 84- UTM 18 S,-,5.4317926071817055,0.4369354248046875,0.422698974609375,0.38189697265625,0.4177703857421875,28/09/2011,Deslizamiento,1369.0,0.0,37.16709713702757
Los Lagos,rampa,Precipitaciones,-73.6457583,-42.37173189,WGS 84- UTM 18 S,-,37.941711626946926,0.431915283203125,0.4256439208984375,0.4349212646484375,0.4320831298828125,03/07/2013,Deslizamiento,1370.0,0.0,37.16709713702757
Los Lagos,Dalcahue,Precipitaciones,-73.64293669999999,-42.36336837,WGS 84- UTM 18 S,-,29.98949025478214,0.438995361328125,0.438995361328125,0.4036865234375,0.3423309326171875,06/05/2017,Deslizamiento,1371.0,0.0,37.16709713702757
Los Lagos,Sector 18 de Septiembre,Precipitaciones,-73.6428638,-42.359395930000005,WGS 84- UTM 18 S,-,0.0,0.351531982421875,0.3259429931640625,0.252471923828125,0.3528289794921875,23/02/2017,Deslizamiento,1372.0,0.0,37.16709713702757
Los Lagos,ruta 5,Precipitaciones,-73.635972,-42.73989,WGS 84- UTM 18 S,-,3.2728529274463654,,,,,25/12/2016,Deslizamiento,1373.0,0.0,47.132524771809834
Los Lagos,W-853,Precipitaciones,-73.6342603,-42.74274243,WGS 84- UTM 18 S,-,3.2728529274463654,,,,,25/12/2016,Deslizamiento,1374.0,0.0,47.132524771809834
Los Lagos,Sector de Saltos de Petrohué,Precipitaciones,-73.6201827,0.001972005,WGS 84- UTM 18 S,-,12.187602933496237,0.42999267578125,0.427398681640625,0.4141387939453125,0.425750732421875,02/06/2015,Deslizamiento,1375.0,0.0,12.769178384018852
Los Lagos,W-911,Precipitaciones,-73.6196499,-42.96832654,WGS 84- UTM 18 S,-,2.12488373182714,0.4151153564453125,0.3751373291015625,0.31475830078125,0.384033203125,25/12/2016,Deslizamiento,1376.0,0.0,41.274284378412325
Los Lagos,calle Agustín Gomez García,Precipitaciones,-73.61782149999999,-43.09835255,WGS 84- UTM 18 S,-,1.7807118892669678,0.3577423095703125,0.3116302490234375,0.24786376953125,0.3125152587890625,25/12/2016,Deslizamiento,1377.0,0.0,31.126218821687726
Los Lagos,calle Agustín Gomez García,Precipitaciones,-73.6174987,-43.09905105,WGS 84- UTM 18 S,-,1.7807118892669678,0.3577423095703125,0.3116302490234375,0.24786376953125,0.3125152587890625,25/12/2016,Caída,1378.0,0.0,31.126218821687726
Los Lagos,calle Agustín Gomez García,Precipitaciones,-73.6171901,-43.100758250000005,WGS 84- UTM 18 S,-,1.7807118892669678,0.3577423095703125,0.3116302490234375,0.24786376953125,0.3125152587890625,25/12/2016,Deslizamiento,1379.0,0.0,31.126218821687726
Los Lagos,calle Agustín Gomez García,Precipitaciones,-73.617122,-43.099406720000005,WGS 84- UTM 18 S,-,1.7807118892669678,0.3577423095703125,0.3116302490234375,0.24786376953125,0.3125152587890625,25/12/2016,Deslizamiento,1380.0,0.0,31.126218821687726
Los Lagos,calle Agustín Gomez García,Precipitaciones,-73.6170435,-43.09962189,WGS 84- UTM 18 S,-,1.7807118892669678,0.3577423095703125,0.3116302490234375,0.24786376953125,0.3125152587890625,25/12/2016,Deslizamiento,1381.0,0.0,31.126218821687726
Los Lagos,calle Agustín Gomez García,Precipitaciones,-73.6170427,-43.10075648,WGS 84- UTM 18 S,-,1.7807118892669678,0.3577423095703125,0.3116302490234375,0.24786376953125,0.3125152587890625,25/12/2016,Caída,1382.0,0.0,31.126218821687726
Los Lagos,prolongación Gómez García,Precipitaciones,-73.617025,-43.1009994,WGS 84- UTM 18 S,-,67.75506982207298,0.3964996337890625,0.379058837890625,0.3629608154296875,0.3701934814453125,01/08/2015,Deslizamiento,1383.0,0.0,31.126218821687726
Los Lagos,calle Agustín Gomez García,Precipitaciones,-73.61695689999999,-43.099647870000005,WGS 84- UTM 18 S,-,1.7807118892669678,0.3577423095703125,0.3116302490234375,0.24786376953125,0.3125152587890625,25/12/2016,Deslizamiento,1384.0,0.0,31.126218821687726
Los Lagos,calle Agustín Gomez García,Precipitaciones,-73.6169218,-43.10011569,WGS 84- UTM 18 S,-,1.7807118892669678,0.3577423095703125,0.3116302490234375,0.24786376953125,0.3125152587890625,25/12/2016,Deslizamiento,1385.0,0.0,31.126218821687726
Los Lagos,calle Agustín Gomez García,Precipitaciones,-73.6167816,-43.10088842,WGS 84- UTM 18 S,-,1.7807118892669678,0.3577423095703125,0.3116302490234375,0.24786376953125,0.3125152587890625,25/12/2016,Deslizamiento,1386.0,0.0,31.126218821687726
Los Lagos,calle Agustín Gomez García,Precipitaciones,-73.616776,-43.101140480000005,WGS 84- UTM 18 S,-,1.7807118892669678,0.3577423095703125,0.3116302490234375,0.24786376953125,0.3125152587890625,25/12/2016,Deslizamiento,1387.0,0.0,31.126218821687726
Los Lagos,calle Agustín Gomez García,Precipitaciones,-73.6164666,-43.10178511,WGS 84- UTM 18 S,-,1.7807118892669678,0.3577423095703125,0.3116302490234375,0.24786376953125,0.3125152587890625,25/12/2016,Deslizamiento,1388.0,0.0,31.126218821687726
Los Lagos,calle Agustín Gomez García,Precipitaciones,-73.6163407,-43.10191867,WGS 84- UTM 18 S,-,1.7807118892669678,0.3577423095703125,0.3116302490234375,0.24786376953125,0.3125152587890625,25/12/2016,Deslizamiento,1389.0,0.0,31.126218821687726
Los Lagos,W-911,Precipitaciones,-73.61321939999999,-42.9685105,WGS 84- UTM 18 S,-,2.12488373182714,0.4151153564453125,0.3751373291015625,0.31475830078125,0.384033203125,25/12/2016,Deslizamiento,1392.0,0.0,40.97032141783618
Los Lagos,Queilen,Precipitaciones,-73.61119889999999,-42.812833860000005,WGS 84- UTM 18 S,-,1.9463996030390263,0.3784332275390625,0.319061279296875,0.259857177734375,0.3349151611328125,25/12/2016,Deslizamiento,1393.0,0.0,36.60262840690905
Los Lagos,W-911,Precipitaciones,-73.6109479,-42.96862723,WGS 84- UTM 18 S,-,2.12488373182714,0.4151153564453125,0.3751373291015625,0.31475830078125,0.384033203125,25/12/2016,Deslizamiento,1394.0,0.0,40.97032141783618
Los Lagos,W-911,Precipitaciones,-73.61058009999999,-42.9686228,WGS 84- UTM 18 S,-,2.12488373182714,0.4151153564453125,0.3751373291015625,0.31475830078125,0.384033203125,25/12/2016,Deslizamiento,1395.0,0.0,40.97032141783618
Los Lagos,borde costero Quelllón,Precipitaciones,-73.6104361,-43.11089738,WGS 84- UTM 18 S,-,45.28541014692746,0.3740997314453125,0.35748291015625,0.3483123779296875,0.3468475341796875,17/05/2018,Caída,1396.0,0.0,27.067936100399674
Los Lagos,W-911,Precipitaciones,-73.6101759,-42.96859992,WGS 84- UTM 18 S,-,2.12488373182714,0.4151153564453125,0.3751373291015625,0.31475830078125,0.384033203125,25/12/2016,Deslizamiento,1397.0,0.0,40.97032141783618
Los Lagos,W-911,Precipitaciones,-73.60733959999999,-42.96874579,WGS 84- UTM 18 S,-,2.12488373182714,0.4151153564453125,0.3751373291015625,0.31475830078125,0.384033203125,25/12/2016,Deslizamiento,1398.0,0.0,40.97032141783618
Los Lagos,W-911,Precipitaciones,-73.60454469999999,-42.96595647,WGS 84- UTM 18 S,-,2.12488373182714,0.4151153564453125,0.3751373291015625,0.31475830078125,0.384033203125,25/12/2016,Caída,1399.0,0.0,40.97032141783618
Los Lagos,W-911,Precipitaciones,-73.60022719999999,-42.96489557,WGS 84- UTM 18 S,-,2.12488373182714,0.4151153564453125,0.3751373291015625,0.31475830078125,0.384033203125,25/12/2016,Deslizamiento,1400.0,0.0,44.09628198075948
Los Lagos,Av. Del Mar,Precipitaciones,-73.59900719999999,-42.4326025,WGS 84- UTM 18 S,-,2.908833473920822,0.413909912109375,0.3066558837890625,0.2748870849609375,0.3748931884765625,25/12/2016,Deslizamiento,1401.0,0.0,31.76707515641963
Los Lagos,W-911,Precipitaciones,-73.5979715,-42.964318850000005,WGS 84- UTM 18 S,-,2.12488373182714,0.4151153564453125,0.3751373291015625,0.31475830078125,0.384033203125,25/12/2016,Deslizamiento,1402.0,0.0,44.09628198075948
Los Lagos,W-911,Precipitaciones,-73.59631159999999,-42.96342517,WGS 84- UTM 18 S,-,2.12488373182714,0.4151153564453125,0.3751373291015625,0.31475830078125,0.384033203125,25/12/2016,Deslizamiento,1403.0,0.0,44.09628198075948
Los Lagos,W-911,Precipitaciones,-73.59592239999999,-42.96328536,WGS 84- UTM 18 S,-,2.12488373182714,0.4151153564453125,0.3751373291015625,0.31475830078125,0.384033203125,25/12/2016,Deslizamiento,1404.0,0.0,44.09628198075948
Los Lagos,W-911,Precipitaciones,-73.5953964,-42.96322492,WGS 84- UTM 18 S,-,2.12488373182714,0.4151153564453125,0.3751373291015625,0.31475830078125,0.384033203125,25/12/2016,Caída,1405.0,0.0,44.09628198075948
Los Lagos,Km 43.200. Ruta U-40 (Entre Osorno y Bahía Mansa),Precipitaciones,-73.5947497,-40.56499864,WGS 84- UTM 18 S,-,0.0,0.4785308837890625,0.480499267578125,0.4778594970703125,0.500579833984375,22/08/2007,Deslizamiento,1406.0,0.0,42.977905777562356
