Región,Comuna,Factor desencadenante,Longitud,Latitud,Sistema Georeferencia,Cota (m.s.n.m),PP,valor_humedad_suelo1,valor_humedad_suelo2,valor_humedad_suelo3,valor_humedad_suelo4,Fecha Evento,Tipo Remoción en masa,Unnamed: 0,Valor,slope
Los Lagos,San Juan de la Costa,Precipitaciones,-73.50769999999999,-40.3353,WGS 84- UTM 18 S,22,84.97422587871552,0.5152435302734375,0.5108795166015625,0.5184326171875,0.48492431640625,01/06/2014,Deslizamiento,1265.0,0.0,51.809804431133415
Los Lagos,San Juan de la Costa,Precipitaciones,-73.50769999999999,-40.3353,WGS 84- UTM 18 S,22,97.04386827349663,0.5200042724609375,0.510162353515625,0.5190582275390625,0.500579833984375,02/06/2014,Deslizamiento,1266.0,0.0,51.809804431133415
Los Lagos,San Juan de la Costa,Precipitaciones,-73.53469999999999,-40.3948,WGS 84- UTM 18 S,18,84.97422587871552,0.5152435302734375,0.5108795166015625,0.5184326171875,0.48492431640625,01/06/2014,Deslizamiento,1267.0,0.0,45.98278465667945
Los Lagos,San Juan de la Costa,Precipitaciones,-73.53469999999999,-40.3948,WGS 84- UTM 18 S,18,97.04386827349663,0.5200042724609375,0.510162353515625,0.5190582275390625,0.500579833984375,02/06/2014,Deslizamiento,1268.0,0.0,45.98278465667945
Los Lagos,Ancud,Precipitaciones,-73.71549999999999,-41.8263,WGS 84- UTM 18 S,68,6.910129431867972,,,,,04/05/2002,Deslizamiento,1269.0,0.0,21.37437312079493
Los Lagos,Puerto Varas,Precipitaciones,-72.7666,-41.1113,WGS 84- UTM 18 S,64,34.82846754824277,0.1231536865234375,0.1285552978515625,0.1263275146484375,0.1685333251953125,08/05/2013,Deslizamiento,1270.0,0.0,0
Los Lagos,Puerto Varas,Precipitaciones,-72.1916,-40.9332,WGS 84- UTM 18 S,264,253.9897879064083,0.4006805419921875,0.3983612060546875,0.389129638671875,0.3587493896484375,02/07/2013,Flujo,1271.0,0.0,62.65352953735553
Los Lagos,Puerto Montt,Precipitaciones,-72.7422,-41.2592,WGS 84- UTM 18 S,59,205.48008535802364,0.4389495849609375,0.4389495849609375,0.4389495849609375,0.4389190673828125,02/07/2013,Deslizamiento,1272.0,0.0,37.623325638863065
Los Lagos,Puerto Montt,Precipitaciones,-72.60289999999999,-41.2823,WGS 84- UTM 18 S,29,5.135400311555713,0.434417724609375,0.427764892578125,0.4309844970703125,0.4373626708984375,04/06/2014,Deslizamiento,1273.0,0.0,62.61901661138922
Los Lagos,Puerto Montt,Precipitaciones,-72.7888,-41.2976,WGS 84- UTM 18 S,22,3.2003707417752594,0.4389495849609375,0.4375,0.4057769775390625,0.4372100830078125,04/06/2014,Deslizamiento,1274.0,0.0,28.726018712987315
Los Lagos,Puerto Montt,Precipitaciones,-72.83439999999999,-41.3126,WGS 84- UTM 18 S,-,3.2003707417752594,0.4389495849609375,0.4375,0.4057769775390625,0.4372100830078125,04/06/2014,Deslizamiento,1276.0,0.0,13.919838432803529
Los Lagos,Puerto Montt,Precipitaciones,-72.75299999999999,-41.2711,WGS 84- UTM 18 S,83,176.77706079510972,0.438140869140625,0.4373626708984375,0.437713623046875,0.437408447265625,02/06/2014,Deslizamiento,1277.0,0.0,33.38536623139465
Los Lagos,Puerto Montt,Precipitaciones,-72.7421,-41.2578,WGS 84- UTM 18 S,69,176.77706079510972,0.438140869140625,0.4373626708984375,0.437713623046875,0.437408447265625,02/06/2014,Deslizamiento,1279.0,0.0,37.623325638863065
Los Lagos,Puerto Montt,Precipitaciones,-72.92999999999999,-41.543,WGS 84- UTM 18 S,67,76.02797942957841,,,,,02/06/2014,Deslizamiento,1281.0,0.0,0
Los Lagos,Calbuco,Precipitaciones,-72.9194,-41.5533,WGS 84- UTM 18 S,28,76.02797942957841,,,,,02/06/2014,Flujo,1282.0,0.0,0
Los Lagos,Calbuco,Precipitaciones,-72.9259,-41.5555,WGS 84- UTM 18 S,16,76.02797942957841,,,,,02/06/2014,Deslizamiento,1283.0,0.0,0
Los Lagos,Calbuco,Precipitaciones,-72.92609999999999,-41.5558,WGS 84- UTM 18 S,15,76.02797942957841,,,,,02/06/2014,Deslizamiento,1284.0,0.0,0
Los Lagos,Calbuco,Precipitaciones,-72.92299999999999,-41.5577,WGS 84- UTM 18 S,20,76.02797942957841,,,,,02/06/2014,Deslizamiento,1285.0,0.0,0
Los Lagos,Puerto Montt,Precipitaciones,-72.83749999999999,-41.317,WGS 84- UTM 18 S,16,149.7384032276459,0.43878173828125,0.43865966796875,0.4381866455078125,0.438385009765625,02/06/2014,Deslizamiento,1286.0,0.0,15.565114631929733
Los Lagos,Quemchi,Precipitaciones,-73.2939,-41.9328,WGS 84- UTM 18 S,112,176.88666908442974,,,,,25/07/2015,Deslizamiento,1288.0,0.0,0
Los Lagos,San Juan de la Costa,Precipitaciones,-73.52579999999999,-40.382,WGS 84- UTM 18 S,43,27.86204457655549,0.5142974853515625,0.4963836669921875,0.49261474609375,0.516082763671875,19/07/2015,Deslizamiento,1289.0,0.0,45.98278465667945
Los Lagos,Los Muermos,Precipitaciones,-73.62509999999999,-41.185,WGS 84- UTM 18 S,,19.982427537441254,0.5114288330078125,0.47686767578125,0.503082275390625,0.5193328857421875,29/08/2015,Deslizamiento,1290.0,0.0,35.17008250672721
Los Lagos,Los Muermos,Precipitaciones,-73.62509999999999,-41.185,WGS 84- UTM 18 S,,0.289412759244442,0.499755859375,0.4984893798828125,0.4588775634765625,0.5152587890625,31/08/2015,Deslizamiento,1291.0,0.0,35.17008250672721
Los Lagos,Puerto Montt,Precipitaciones,-72.68939999999999,-41.274,WGS 84- UTM 18 S,35,0.0,0.2586669921875,0.29071044921875,0.2925872802734375,0.383514404296875,17/01/2014,Deslizamiento,1292.0,0.0,31.975902122837105
Los Lagos,Localidad de Guapi-Quilan,Precipitaciones,-74.0837289,-43.1125986,WGS 84- UTM 18 S,-,0.0,0.432220458984375,0.40985107421875,0.3353729248046875,0.3839111328125,25/12/2016,Deslizamiento,1293.0,0.0,23.34738678865625
Los Lagos,Localidad Inio,Precipitaciones,-73.92146419999999,-43.14946243,WGS 84- UTM 18 S,-,0.03752508386969566,0.434844970703125,0.4111785888671875,0.3419189453125,0.387969970703125,25/12/2016,Deslizamiento,1294.0,0.0,37.914256122591745
Los Lagos,sector Rahue La Montaña,Precipitaciones,-73.9180648,-42.49960244,WGS 84- UTM 18 S,-,57.46740406751633,0.51947021484375,0.518829345703125,0.51788330078125,0.5173797607421875,23/08/2017,Deslizamiento,1295.0,0.0,42.45846305722473
Los Lagos,ruta Chanquin a Huentemó,Precipitaciones,-73.9121986,-42.38022502,WGS 84- UTM 18 S,-,19.13019733002875,0.5143585205078125,0.4988250732421875,0.5059356689453125,0.51605224609375,28/07/2017,Deslizamiento,1296.0,0.0,45.243962698603966
Los Lagos,ruta Huillinco-Cucao,Precipitaciones,-73.9068933,-42.44260205,WGS 84- UTM 18 S,-,6.770839750766754,0.508270263671875,0.5048828125,0.4247894287109375,0.4744873046875,25/12/2016,Deslizamiento,1297.0,0.0,58.7452273367443
Los Lagos,ruta Huillinco-Cucao,Precipitaciones,-73.868693,-42.43363784,WGS 84- UTM 18 S,-,6.770839750766754,0.508270263671875,0.5048828125,0.4247894287109375,0.4744873046875,25/12/2016,Deslizamiento,1298.0,0.0,39.568644159036616
Los Lagos,ruta Huillinco-Cucao,Precipitaciones,-73.8263473,-42.45138156,WGS 84- UTM 18 S,-,4.023018687963486,0.4541015625,0.4176483154296875,0.329132080078125,0.4103546142578125,25/12/2016,Deslizamiento,1299.0,0.0,50.969515249116775
Los Lagos,ruta Huillinco-Cucao,Precipitaciones,-73.80295029999999,-42.45485658,WGS 84- UTM 18 S,-,4.023018687963486,0.4541015625,0.4176483154296875,0.329132080078125,0.4103546142578125,25/12/2016,Deslizamiento,1300.0,0.0,40.27312128048025
Los Lagos,sector Puente Caldera,Precipitaciones,-73.80221739999999,-42.4549043,WGS 84- UTM 18 S,-,4.791395881411518,0.4468536376953125,0.453826904296875,0.4362335205078125,0.4376068115234375,07/06/2017,Deslizamiento,1301.0,0.0,40.27312128048025
Los Lagos,camino a Cucao,Precipitaciones,-73.79377249999999,-42.45572271,WGS 84- UTM 18 S,-,0.019114121794700623,0.446380615234375,0.4251556396484375,0.4523773193359375,0.41009521484375,08/05/2017,Deslizamiento,1302.0,0.0,40.27312128048025
Los Lagos,ruta Huillinco-Cucao,Precipitaciones,-73.78715449999999,-42.45825854,WGS 84- UTM 18 S,-,4.023018687963486,0.4541015625,0.4176483154296875,0.329132080078125,0.4103546142578125,25/12/2016,Deslizamiento,1303.0,0.0,40.27312128048025
Los Lagos,camino Notuco-Huillinco,Precipitaciones,-73.6712419,-42.45597831,WGS 84- UTM 18 S,-,5.920408084755763,0.41534423828125,0.425201416015625,0.41705322265625,0.41448974609375,22/06/2012,Deslizamiento,1305.0,0.0,32.16276918624351
Los Lagos,Caleta Estaquilla,Precipitaciones,-73.62507059999999,-41.18498188,WGS 84- UTM 18 S,-,19.982427537441254,0.5114288330078125,0.47686767578125,0.503082275390625,0.5193328857421875,29/08/2015,Deslizamiento,1308.0,0.0,35.17008250672721
Los Lagos,Caleta Estaquilla,Precipitaciones,-73.62504879999999,-41.18352246,WGS 84- UTM 18 S,-,1.2825158807972912,0.49127197265625,0.4856414794921875,0.4632720947265625,0.5156707763671875,03/07/2004,Deslizamiento,1309.0,0.0,35.17008250672721
Los Lagos,Caleta Estaquilla,Precipitaciones,-73.62504879999999,-41.18352246,WGS 84- UTM 18 S,-,3.098333290894516,0.50274658203125,0.501220703125,0.5004119873046875,0.49774169921875,15/06/2015,Deslizamiento,1310.0,0.0,35.17008250672721
Los Lagos,sector Mechaico,Precipitaciones,-73.62094459999999,-41.72736687,WGS 84- UTM 18 S,-,19.22395266732201,0.4373931884765625,0.4226837158203125,0.418701171875,0.38201904296875,06/06/2014,Deslizamiento,1311.0,0.0,10.216464381454083
Los Lagos,sector Mechaico,Precipitaciones,-73.62093359999999,-41.72731272,WGS 84- UTM 18 S,-,109.52574317902327,0.438995361328125,0.4375457763671875,0.4007568359375,0.32440185546875,20/05/2015,Deslizamiento,1312.0,0.0,10.216464381454083
Los Lagos,sector Mechaico,Precipitaciones,-73.62092089999999,-41.72734862,WGS 84- UTM 18 S,-,168.96142166480422,0.438995361328125,0.4373016357421875,0.4385986328125,0.43304443359375,02/07/2013,Deslizamiento,1313.0,0.0,10.216464381454083
Los Lagos,sector Mechaico,Precipitaciones,-73.62088519999999,-41.72732124,WGS 84- UTM 18 S,-,265.5056096762419,0.438995361328125,0.438995361328125,0.438995361328125,0.3692474365234375,02/06/2014,Deslizamiento,1314.0,0.0,10.216464381454083
Los Lagos,ruta 5 sector cuesta Mechaico,Precipitaciones,-73.61864979999999,-41.72291225,WGS 84- UTM 18 S,-,9.219071296043694,0.4089508056640625,0.40618896484375,0.402313232421875,0.4264068603515625,10/09/2017,Deslizamiento,1315.0,0.0,10.837238341737836
Los Lagos,ruta 5 sector cuesta Mechaico,Precipitaciones,-73.617809,-41.72272354,WGS 84- UTM 18 S,-,262.9045966579579,0.438995361328125,0.4358062744140625,0.295989990234375,0.3195648193359375,06/05/2014,Deslizamiento,1316.0,0.0,11.046156425296886
Los Lagos,sector San Antonio,Precipitaciones,-73.61626729999999,-41.65348291,WGS 84- UTM 18 S,-,63.9898308198899,0.3967742919921875,0.374755859375,0.3432464599609375,0.268890380859375,30/05/2013,Deslizamiento,1317.0,0.0,11.57616754363508
Los Lagos,Yerbaloza,Precipitaciones,-73.61534889999999,-42.65547171,WGS 84- UTM 18 S,-,19.8023301102221,,,,,09/05/2013,Deslizamiento,1318.0,0.0,43.97203830297284
Los Lagos,ruta 5 sector puente San Antonio,Precipitaciones,-73.61119919999999,-41.74890995,WGS 84- UTM 18 S,-,265.5056096762419,0.438995361328125,0.438995361328125,0.438995361328125,0.3692474365234375,02/06/2014,Deslizamiento,1319.0,0.0,17.2450702084767
Los Lagos,ruta 5,Precipitaciones,-73.5997417,-42.36664326,WGS 84- UTM 18 S,-,2.4039033353328705,0.413909912109375,0.3066558837890625,0.2748870849609375,0.3748931884765625,25/12/2016,Deslizamiento,1320.0,0.0,44.95315581864901
Los Lagos,ruta 5 sector Coihuin,Precipitaciones,-73.57892709999999,-42.53021647,WGS 84- UTM 18 S,-,188.20943195046857,,,,,18/04/2015,Deslizamiento,1321.0,0.0,36.047258670909784
Los Lagos,Caleta Hueyelhue,Precipitaciones,-73.5788791,-40.4983028,WGS 84- UTM 18 S,-,32.05904547544196,0.5200042724609375,0.517608642578125,0.5187225341796875,0.513336181640625,09/08/2002,Deslizamiento,1322.0,0.0,39.05136820901693
Los Lagos,Río Negro,Precipitaciones,-73.57879999999999,-40.4986,WGS 84- UTM 18 S,,32.05904547544196,0.5200042724609375,0.517608642578125,0.5187225341796875,0.513336181640625,09/08/2002,Deslizamiento,1323.0,0.0,39.05136820901693
Los Lagos,ruta 5,Precipitaciones,-73.57768169999999,-42.5038356,WGS 84- UTM 18 S,-,4.613802939653397,,,,,25/12/2016,Deslizamiento,1324.0,0.0,0
Los Lagos,W-853,Precipitaciones,-73.57743219999999,-42.55363249,WGS 84- UTM 18 S,-,4.613802939653397,,,,,25/12/2016,Deslizamiento,1325.0,0.0,0
Los Lagos,sector Pulpito,Precipitaciones,-73.57736519999999,-42.55894491,WGS 84- UTM 18 S,-,36.14896546024829,,,,,03/05/2013,Deslizamiento,1326.0,0.0,0
Los Lagos,Población Cardenal Silva Henríquez,Precipitaciones,-73.57551649999999,-42.25860021,WGS 84- UTM 18 S,-,13.532033605501056,0.421875,0.369903564453125,0.33453369140625,0.371612548828125,07/03/2001,Flujo,1327.0,0.0,28.04064961926533
Los Lagos,Castro,Precipitaciones,-73.572025,-42.262994,WGS 84- UTM 18 S,,104.85907871788368,0.438995361328125,0.4368743896484375,0.4085540771484375,0.3951568603515625,14/06/2017,Deslizamiento,1328.0,0.0,32.83548554352005
Los Lagos,calle Hullinco. polación Prat 1,Precipitaciones,-73.57192559999999,-42.26311901,WGS 84- UTM 18 S,-,282.8203917648643,0.438995361328125,0.438995361328125,0.436492919921875,0.3996734619140625,15/06/2017,Deslizamiento,1329.0,0.0,32.83548554352005
Los Lagos,Castro,Precipitaciones,-73.56923199999999,-42.25648,WGS 84- UTM 18 S,,96.10871858336031,0.43768310546875,0.4332427978515625,0.4045562744140625,0.3940887451171875,14/06/2017,Deslizamiento,1330.0,0.0,32.83548554352005
Los Lagos,calle Caguach,Precipitaciones,-73.5691081,-42.2566139,WGS 84- UTM 18 S,-,282.8203917648643,0.438995361328125,0.438995361328125,0.436492919921875,0.3996734619140625,15/06/2017,Deslizamiento,1331.0,0.0,32.83548554352005
Los Lagos,Castro,Precipitaciones,-73.56598999999999,-42.255358,WGS 84- UTM 18 S,,282.8203917648643,0.438995361328125,0.438995361328125,0.436492919921875,0.3996734619140625,15/06/2017,Deslizamiento. Flujo,1332.0,0.0,32.83548554352005
Los Lagos,Lomas de Castro - Calle Galvarino Riveros Norte,Precipitaciones,-73.56591689999999,-42.25558922,WGS 84- UTM 18 S,-,282.8203917648643,0.438995361328125,0.438995361328125,0.436492919921875,0.3996734619140625,15/06/2017,Deslizamiento,1333.0,0.0,32.83548554352005
Los Lagos,Calle Antonio Quintanilla,Precipitaciones,-73.56391529999999,-42.25967444,WGS 84- UTM 18 S,-,282.8203917648643,0.438995361328125,0.438995361328125,0.436492919921875,0.3996734619140625,15/06/2017,Deslizamiento,1334.0,0.0,32.83548554352005
Los Lagos,Castro,Precipitaciones,-73.56373299999998,-42.258042,WGS 84- UTM 18 S,,231.85401864349842,0.438995361328125,0.438995361328125,0.4316864013671875,0.376373291015625,09/03/2001,Flujo,1335.0,0.0,32.83548554352005
Los Lagos,Puente Gamboa - ruta 5,Precipitaciones,-73.56265509999999,-42.27187273,WGS 84- UTM 18 S,-,282.8203917648643,0.438995361328125,0.438995361328125,0.436492919921875,0.3996734619140625,15/06/2017,Deslizamiento,1336.0,0.0,32.83548554352005
Los Lagos,Castro,Precipitaciones,-73.56257599999999,-42.271575,WGS 84- UTM 18 S,,96.10871858336031,0.43768310546875,0.4332427978515625,0.4045562744140625,0.3940887451171875,14/06/2017,Deslizamiento,1337.0,0.0,32.83548554352005
Los Lagos,calle Pedro Montt,Precipitaciones,-73.55276429999999,-42.26319292,WGS 84- UTM 18 S,-,21.418371836654842,0.433349609375,0.410003662109375,0.397705078125,0.4176025390625,26/07/2017,Deslizamiento,1338.0,0.0,32.83548554352005
Los Lagos,Huicha,Precipitaciones,-73.5519518,-42.43680315,WGS 84- UTM 18 S,-,179.6511184861654,,,,,02/06/2014,Deslizamiento,1339.0,0.0,24.193961029909794
Los Lagos,Pedro Montt II,Precipitaciones,-73.55103999999999,-42.26673155,WGS 84- UTM 18 S,-,21.418371836654842,0.433349609375,0.410003662109375,0.397705078125,0.4176025390625,26/07/2017,Deslizamiento,1340.0,0.0,32.83548554352005
Los Lagos,Pasaje Luiz Espinoza (Sector Miramar),Precipitaciones,-73.55050929999999,-42.27081441,WGS 84- UTM 18 S,-,282.8203917648643,0.438995361328125,0.438995361328125,0.436492919921875,0.3996734619140625,15/06/2017,Deslizamiento,1341.0,0.0,38.804578514954414
Los Lagos,Castro,Precipitaciones,-73.55050899999999,-42.270814,WGS 84- UTM 18 S,,96.10871858336031,0.43768310546875,0.4332427978515625,0.4045562744140625,0.3940887451171875,14/06/2017,Deslizamiento,1342.0,0.0,38.804578514954414
Los Lagos,Pasaje Luiz Espinoza (Sector Miramar),Precipitaciones,-73.5503146,-42.2714337,WGS 84- UTM 18 S,-,10.63882701129478,0.3629913330078125,0.345855712890625,0.3236083984375,0.3942413330078125,05/11/2012,Deslizamiento,1343.0,0.0,38.804578514954414
Los Lagos,Castro,Precipitaciones,-73.550202,-6.870473333,WGS 84- UTM 18 S,,0.07537169940769672,0.478118896484375,0.466339111328125,0.459747314453125,0.493133544921875,01/06/2019,Deslizamiento,1344.0,0.0,22.165342118666544
Los Lagos,ruta 5,Precipitaciones,-73.54090729999999,-42.64086076,WGS 84- UTM 18 S,-,3.831018880009651,,,,,25/12/2016,Deslizamiento,1345.0,0.0,33.995336028267246
Los Lagos,Maicolpué,Precipitaciones,-73.534713,-40.39475628,WGS 84- UTM 18 S,-,84.97422587871552,0.5152435302734375,0.5108795166015625,0.5184326171875,0.48492431640625,01/06/2014,Deslizamiento,1346.0,0.0,45.98278465667945
Los Lagos,Bahia Mansa,Precipitaciones,-73.528506,-40.379171,WGS 84- UTM 18 S,,43.25221752887592,0.515045166015625,0.5084686279296875,0.51849365234375,0.5052947998046875,11/06/2020,Deslizamiento,1349.0,0.0,45.98278465667945
Los Lagos,Ruta U-410,Precipitaciones,-73.5257922,-40.38204703,WGS 84- UTM 18 S,-,27.86204457655549,0.5142974853515625,0.4963836669921875,0.49261474609375,0.516082763671875,19/07/2015,Deslizamiento,1351.0,0.0,45.98278465667945
Los Lagos,Bahia Mansa,Precipitaciones,-73.525792,-40.382047,WGS 84- UTM 18 S,,27.86204457655549,0.5142974853515625,0.4963836669921875,0.49261474609375,0.516082763671875,19/07/2015,Deslizamiento,1352.0,0.0,45.98278465667945
Los Lagos,Maicolpué,Precipitaciones,-73.5206714,-40.38537807,WGS 84- UTM 18 S,-,186.1066998541355,0.518707275390625,0.5151824951171875,0.508514404296875,0.445465087890625,06/05/2017,Flujo,1353.0,0.0,45.98278465667945
Los Lagos,Maicolpué,Precipitaciones,-73.5199576,-40.38500088,WGS 84- UTM 18 S,-,51.90381029993296,0.51226806640625,0.4860992431640625,0.491668701171875,0.4615478515625,13/05/2017,Flujo,1354.0,0.0,45.98278465667945
Los Lagos,Camino que une Purranque con San Pedro a la altura de Pabilo,Precipitaciones,-73.51926599999999,-40.7484585,WGS 84- UTM 18 S,-,110.5715909730643,0.5188446044921875,0.508056640625,0.5040283203125,0.51678466796875,13/08/2006,Deslizamiento,1355.0,0.0,40.431549498179855
Los Lagos,Pucatrihue,Precipitaciones,-73.50774299999999,-40.335256,WGS 84- UTM 18 S,-,97.04386827349663,0.5200042724609375,0.510162353515625,0.5190582275390625,0.500579833984375,02/06/2014,Deslizamiento,1356.0,0.0,51.809804431133415
Los Lagos,Pucatrihue,Precipitaciones,-73.50774249999999,-40.33525576,WGS 84- UTM 18 S,-,84.97422587871552,0.5152435302734375,0.5108795166015625,0.5184326171875,0.48492431640625,01/06/2014,Deslizamiento,1357.0,0.0,51.809804431133415
Los Lagos,Túnel de Pucatrihue,Precipitaciones,-73.5067227,-40.34042438,WGS 84- UTM 18 S,-,0.0,0.482452392578125,0.488800048828125,0.4742431640625,0.5124664306640625,14/07/2012,Caída,1358.0,0.0,51.809804431133415
Los Lagos,Túnel de Pucatrihue,Precipitaciones,-73.5067227,-40.34042438,WGS 84- UTM 18 S,-,0.0,0.465545654296875,0.48297119140625,0.492767333984375,0.5062103271484375,07/07/2017,Caída,1359.0,0.0,51.809804431133415
Los Lagos,Pucatrihue,Precipitaciones,-73.505631,-40.33065,WGS 84- UTM 18 S,-,101.34403114020824,0.5200042724609375,0.51434326171875,0.519378662109375,0.5184478759765625,02/06/2014,Deslizamiento,1360.0,0.0,51.809804431133415
Los Lagos,Pucatrihue,Precipitaciones,-73.505186,-40.313949,WGS 84- UTM 18 S,-,101.34403114020824,0.5200042724609375,0.51434326171875,0.519378662109375,0.5184478759765625,02/06/2014,Deslizamiento,1361.0,0.0,46.60695117803396
Los Lagos,Incopulli,Precipitaciones,-73.50360549999999,-42.87491027,WGS 84- UTM 18 S,-,1.589800731278956,0.3033294677734375,0.24298095703125,0.1835784912109375,0.25933837890625,25/12/2016,Flujo,1362.0,0.0,39.60726877295368
Los Lagos,puente Butalcura,Precipitaciones,-73.49860829999999,-42.06983399,WGS 84- UTM 18 S,-,0.14093274855986238,0.4165191650390625,0.4034271240234375,0.4159088134765625,0.3877716064453125,07/05/2017,Deslizamiento,1363.0,0.0,24.555911320428418
Los Lagos,Ancud,Precipitaciones,-73.49297399999999,-42.05007423,WGS 84- UTM 18 S,,0.0,0.4129791259765625,0.396759033203125,0.4129791259765625,0.388397216796875,08/05/2017,Deslizamiento,1364.0,0.0,23.705036881505002
Los Lagos,ruta 5,Precipitaciones,-73.4912559,-42.69740063,WGS 84- UTM 18 S,-,2.6800824403762817,,,,,25/12/2016,Deslizamiento,1365.0,0.0,0
Los Lagos,ruta 5 tramo Compu-Quellón,Precipitaciones,-73.487777,-42.67353366,WGS 84- UTM 18 S,-,0.001505087479017675,,,,,07/06/2013,Deslizamiento,1366.0,0.0,0
Los Lagos,ruta 5,Precipitaciones,-73.45443449999999,-42.76136271,WGS 84- UTM 18 S,-,6.041175474412739,,,,,25/12/2016,Deslizamiento,1367.0,0.0,0
Los Lagos,Dalcahue,Precipitaciones,-73.45373439999999,-42.15763193,WGS 84- UTM 18 S,-,32.03393846889958,0.4381561279296875,0.4380645751953125,0.432159423828125,0.41802978515625,06/09/2013,Deslizamiento,1368.0,0.0,52.58489426916723
Los Lagos,Dalcahue,Precipitaciones,-73.44831149999999,-42.16649339,WGS 84- UTM 18 S,-,18.677049905410968,0.4288177490234375,0.4147796630859375,0.3870849609375,0.4140625,28/09/2011,Deslizamiento,1369.0,0.0,53.27265670558166
Los Lagos,rampa,Precipitaciones,-73.4457583,-42.17173189,WGS 84- UTM 18 S,-,17.859591709449887,0.425079345703125,0.4187469482421875,0.43341064453125,0.43121337890625,03/07/2013,Deslizamiento,1370.0,0.0,53.27265670558166
Los Lagos,Dalcahue,Precipitaciones,-73.44293669999999,-42.16336837,WGS 84- UTM 18 S,-,56.33410716895014,0.4383087158203125,0.438201904296875,0.4113616943359375,0.347381591796875,06/05/2017,Deslizamiento,1371.0,0.0,53.27265670558166
Los Lagos,Sector 18 de Septiembre,Precipitaciones,-73.4428638,-42.15939593,WGS 84- UTM 18 S,-,0.0,0.3852081298828125,0.363250732421875,0.2688446044921875,0.356475830078125,23/02/2017,Deslizamiento,1372.0,0.0,53.27265670558166
Los Lagos,ruta 5,Precipitaciones,-73.43597199999999,-42.53989,WGS 84- UTM 18 S,-,7.701745819300413,,,,,25/12/2016,Deslizamiento,1373.0,0.0,37.04205303696897
Los Lagos,W-853,Precipitaciones,-73.43426029999999,-42.54274243,WGS 84- UTM 18 S,-,7.701745819300413,,,,,25/12/2016,Deslizamiento,1374.0,0.0,37.26644417668178
Los Lagos,Sector de Saltos de Petrohué,Precipitaciones,-73.4201827,0.201972005,WGS 84- UTM 18 S,-,23.439739305526018,0.4284515380859375,0.4213409423828125,0.4137420654296875,0.425567626953125,02/06/2015,Deslizamiento,1375.0,0.0,20.70194870521344
Los Lagos,W-911,Precipitaciones,-73.4196499,-42.76832654,WGS 84- UTM 18 S,-,6.041175474412739,,,,,25/12/2016,Deslizamiento,1376.0,0.0,0
Los Lagos,calle Agustín Gomez García,Precipitaciones,-73.41782149999999,-42.89835255,WGS 84- UTM 18 S,-,6.041175474412739,,,,,25/12/2016,Deslizamiento,1377.0,0.0,0
Los Lagos,calle Agustín Gomez García,Precipitaciones,-73.4174987,-42.89905105,WGS 84- UTM 18 S,-,6.041175474412739,,,,,25/12/2016,Caída,1378.0,0.0,0
Los Lagos,calle Agustín Gomez García,Precipitaciones,-73.4171901,-42.90075825,WGS 84- UTM 18 S,-,6.041175474412739,,,,,25/12/2016,Deslizamiento,1379.0,0.0,0
Los Lagos,calle Agustín Gomez García,Precipitaciones,-73.41712199999999,-42.89940672,WGS 84- UTM 18 S,-,6.041175474412739,,,,,25/12/2016,Deslizamiento,1380.0,0.0,0
Los Lagos,calle Agustín Gomez García,Precipitaciones,-73.41704349999999,-42.89962189,WGS 84- UTM 18 S,-,6.041175474412739,,,,,25/12/2016,Deslizamiento,1381.0,0.0,0
Los Lagos,calle Agustín Gomez García,Precipitaciones,-73.4170427,-42.90075648,WGS 84- UTM 18 S,-,6.041175474412739,,,,,25/12/2016,Caída,1382.0,0.0,0
Los Lagos,prolongación Gómez García,Precipitaciones,-73.417025,-42.9009994,WGS 84- UTM 18 S,-,54.94198908936232,,,,,01/08/2015,Deslizamiento,1383.0,0.0,0
Los Lagos,calle Agustín Gomez García,Precipitaciones,-73.41695689999999,-42.89964787,WGS 84- UTM 18 S,-,6.041175474412739,,,,,25/12/2016,Deslizamiento,1384.0,0.0,0
Los Lagos,calle Agustín Gomez García,Precipitaciones,-73.4169218,-42.90011569,WGS 84- UTM 18 S,-,6.041175474412739,,,,,25/12/2016,Deslizamiento,1385.0,0.0,0
Los Lagos,calle Agustín Gomez García,Precipitaciones,-73.4167816,-42.90088842,WGS 84- UTM 18 S,-,6.041175474412739,,,,,25/12/2016,Deslizamiento,1386.0,0.0,0
Los Lagos,calle Agustín Gomez García,Precipitaciones,-73.416776,-42.90114048,WGS 84- UTM 18 S,-,6.041175474412739,,,,,25/12/2016,Deslizamiento,1387.0,0.0,0
Los Lagos,calle Agustín Gomez García,Precipitaciones,-73.41646659999999,-42.90178511,WGS 84- UTM 18 S,-,6.041175474412739,,,,,25/12/2016,Deslizamiento,1388.0,0.0,0
Los Lagos,calle Agustín Gomez García,Precipitaciones,-73.41634069999999,-42.90191867,WGS 84- UTM 18 S,-,6.041175474412739,,,,,25/12/2016,Deslizamiento,1389.0,0.0,0
Los Lagos,W-911,Precipitaciones,-73.41321939999999,-42.7685105,WGS 84- UTM 18 S,-,6.041175474412739,,,,,25/12/2016,Deslizamiento,1392.0,0.0,0
Los Lagos,Queilen,Precipitaciones,-73.41119889999999,-42.61283386,WGS 84- UTM 18 S,-,6.1464037641417235,,,,,25/12/2016,Deslizamiento,1393.0,0.0,31.769486299014904
